id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/value,shot_type,bodypart,type_of_play,distance_to_goal,angle_to_goal,shot_type_weight,inv_distance,angle_score,danger_score_fenwick,danger_score_corsi,isIntentionalAssist,RelatedPlayerId,isGoal,danger_score_logit
2826228997,18,13,1,1,20,52rvkys9wse9ip8a181ik4697,1,96.4,68.9,2025-07-08T19:01:56.878Z,2025-07-09T03:48:25Z,5791411525.0,214.0,,5791231805.0,458.0,,5791231809.0,231.0,50.7,5791231801.0,103.0,83.3,5791231807.0,230.0,96.4,5791231657.0,65.0,,5791231799.0,102.0,49.6,5791231797.0,74.0,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,5791231763.0,72.0,5791231655.0,22.0,5791231659.0,56.0,Center,5791231803.0,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,missed,left_foot,regular_play,19.23980249378876,79.21570213243741,0.5,0.8076019750621124,0.11982553186180656,0.5589884495833869,0.5589884495833869,False,-1,False,0.0
2826229033,23,14,1,1,59,52rvkys9wse9ip8a181ik4697,1,94.2,47.2,2025-07-08T19:02:35.774Z,2025-07-09T03:49:24Z,5791231913.0,328.0,,5791231879.0,22.0,,5791232017.0,230.0,99.3,5791232007.0,154.0,,5791232511.0,214.0,,5791411813.0,17.0,,5791232005.0,29.0,,5791232009.0,55.0,22,yobsx8qzjrdt67z3vbzygd79,K. Asllani,5791232015.0,103.0,5791232019.0,231.0,5791232003.0,74.0,,5791231883.0,56.0,,39.2,47.8,Center,5791232013.0,102.0,54.0,5791231909.0,15.0,,,,,,,,,,,,,,,,,,post,head,regular_play,6.440496875241843,25.769327624338707,0.7,0.9355950312475816,0.7136741375073477,0.828340253751237,0.828340253751237,True,-1,False,0.06746728331329127
2826229089,27,13,1,2,37,52rvkys9wse9ip8a181ik4697,1,95.8,44.9,2025-07-08T19:03:14.070Z,2025-07-09T03:51:58Z,5791232299.0,55.0,25,5791232295.0,29.0,,5791232245.0,15.0,,5791232303.0,102.0,58.0,5791232249.0,328.0,,5791412423.0,77.0,,5791232297.0,154.0,,5791232183.0,16.0,,3c80px00lrpe84s9yurszqcid,N. Björn,5791232307.0,230.0,5791232185.0,56.0,5791232309.0,231.0,47.7,5791232243.0,25.0,,99.4,Center,,5791232305.0,103.0,69.4,,,,,,,,,,,,,,,,,,,,missed,head,from_corner,6.606814663663576,50.52754015165616,0.5,0.9339318533633643,0.43858288720382044,0.7051476075064919,0.7051476075064919,True,-1,False,0.00808350434360101
2826229223,43,13,1,3,59,52rvkys9wse9ip8a181ik4697,1,88.1,42.4,2025-07-08T19:04:36.613Z,2025-07-09T04:03:28Z,5791233115.0,29.0,,5791233119.0,55.0,42,5791233123.0,102.0,50.6,5791233117.0,154.0,,5791233125.0,103.0,68.1,5791233129.0,230.0,99.0,5791232997.0,17.0,,5791233053.0,20.0,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,5791233131.0,231.0,5791232995.0,22.0,5791232999.0,56.0,Center,5791233127.0,328.0,,46.9,,,5791233113.0,74.0,,,,,,,,,,,,,,,,,,,,,missed,right_foot,regular_play,14.119844191774927,32.56455849747234,0.5,0.8588015580822508,0.6381715722503074,0.7349720949079925,0.7349720949079925,True,-1,False,0.0071876438742717
2826229315,51,15,1,4,45,3rnbwff9k3b56l8m83rpa3kij,1,74.9,66.7,2025-07-08T19:05:22.056Z,2025-07-09T04:06:02Z,5791233625.0,80.0,,5791233631.0,133.0,,5791233639.0,103.0,7.6,5791233637.0,102.0,47.1,5791233645.0,147.0,50.2,5791233649.0,233.0,51,5791233599.0,72.0,,5791233627.0,29.0,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,5791233641.0,215.0,5791233557.0,18.0,5791233643.0,146.0,98.0,5791233555.0,22.0,,,,,5791233559.0,56.0,Center,5791233633.0,55.0,49,,,,,,,,,,,,,,,,,on_target,left_foot,regular_play,30.14796842243271,33.637357532098164,1.0,0.6985203157756729,0.626251582976687,0.7672836012032752,0.7672836012032752,False,-1,False,0.004306618362206189
2826229991,142,14,1,12,9,52rvkys9wse9ip8a181ik4697,1,92.3,59.7,2025-07-08T19:12:46.339Z,2025-07-09T04:37:58Z,5791237515.0,103.0,39.9,5791237519.0,230.0,99.5,5791237455.0,328.0,,5791237451.0,15.0,,5791237505.0,29.0,,5791237509.0,55.0,141,5791237507.0,154.0,,5791237517.0,214.0,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,5791237399.0,22.0,5791237401.0,17.0,5791237521.0,231.0,50.9,5791237403.0,56.0,,,,Center,5791237513.0,102.0,51.5,5791237503.0,74.0,,,,,,,,,,,,,,,,,,post,head,regular_play,12.384667940643387,51.556946498163384,0.7,0.8761533205935661,0.4271450389092958,0.7186048399102152,0.7186048399102152,True,-1,False,0.04697396273838001
2826230209,141,15,1,14,44,3rnbwff9k3b56l8m83rpa3kij,1,92.6,26.4,2025-07-08T19:15:20.999Z,2025-07-09T04:51:06Z,5791239029.0,146.0,93.4,5791239025.0,102.0,46.8,5791432407.0,80.0,,5791238687.0,56.0,Center,5791239031.0,147.0,28.7,5791239035.0,231.0,46.9,5791239037.0,233.0,169,5791238685.0,63.0,,8f54jq0mc8aurfde94i9og9yi,N. Krezyman,5791432409.0,458.0,5791239027.0,103.0,5791238991.0,82.0,,5791238683.0,22.0,,,19,,5791238987.0,72.0,,5791239033.0,230.0,99.3,,,,,,,,,,,,,,,,,blocked,left_foot,regular_play,24.732973941683603,72.59069725304313,0.0,0.752670260583164,0.1934366971884096,0.4590991133897885,0.4590991133897885,False,-1,False,0.0027725958709850273
2826230737,239,13,1,21,31,52rvkys9wse9ip8a181ik4697,1,93.1,44.4,2025-07-08T19:22:08.664Z,2025-07-09T05:14:32Z,5791241647.0,74.0,,5791241621.0,20.0,,5791439089.0,17.0,,5791241653.0,55.0,238,5791241663.0,328.0,,5791241595.0,56.0,Center,5791241649.0,29.0,,5791241657.0,102.0,46.2,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,5791241667.0,231.0,5791241651.0,154.0,5791241665.0,230.0,98.6,5791241659.0,103.0,,46.4,,72.2,5791241739.0,160.0,,,,,,,,,,,,,,,,,,,,,missed,right_foot,throw_in_set_piece,8.886506625215564,39.06258390051847,0.5,0.9111349337478444,0.5659712899942393,0.7342453604974095,0.7342453604974095,True,-1,False,0.011366614912047397
2826230809,245,13,1,22,39,52rvkys9wse9ip8a181ik4697,1,91.9,49.4,2025-07-08T19:23:16.632Z,2025-07-09T05:16:19Z,5791242203.0,231.0,48.9,5791242193.0,55.0,243,5791242189.0,29.0,,5791242127.0,15.0,,5791242191.0,154.0,,5791242077.0,56.0,Center,5791242199.0,103.0,79.2,5791242131.0,328.0,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,5791242197.0,102.0,5791242075.0,17.0,5791242125.0,24.0,,5791242187.0,74.0,,45.7,,,5791242201.0,230.0,98.8,,,,,,,,,,,,,,,,,,,,missed,head,set_piece,8.122191822408524,4.2363947990588535,0.5,0.9187780817759148,0.9529289466771238,0.8533899167135031,0.8533899167135031,True,-1,False,0.008126903913972817
2826231251,303,16,1,27,31,52rvkys9wse9ip8a181ik4697,1,94.8,50.6,2025-07-08T19:28:08.215Z,2025-07-09T05:48:55Z,5791244477.0,56.0,Center,5791447321.0,396.0,48.9,5791244491.0,328.0,,5791244563.0,29.0,,5791244487.0,15.0,,5791244577.0,136.0,,5791244567.0,55.0,302,5791244473.0,22.0,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,5791447319.0,395.0,5791244573.0,103.0,5791244575.0,214.0,,5791244579.0,230.0,,0.7,12.7,99.4,5791244571.0,102.0,52.3,5791244581.0,231.0,49.5,,5791244475.0,16.0,5791244497.0,375.0,27:31.150,5791244493.0,374.0,2025-07-08 20:28:07.886,5791244561.0,76.0,5791244565.0,154.0,,,,goal,head,regular_play,5.234500931320963,6.581944655178023,1.2,0.9476549906867904,0.9268672816091331,0.9971221807574561,0.9971221807574561,True,-1,True,1.0
2826231691,350,15,1,34,12,52rvkys9wse9ip8a181ik4697,1,91.4,38.7,2025-07-08T19:34:49.517Z,2025-07-09T06:01:25Z,5791246835.0,103.0,19,5791246839.0,146.0,93.2,5791246829.0,55.0,349,5791246825.0,29.0,,5791246845.0,231.0,46.8,5791246763.0,56.0,Center,5791246827.0,154.0,,5791246841.0,147.0,40.2,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,5791246837.0,82.0,5791246759.0,22.0,5791246761.0,17.0,,5791246843.0,230.0,,,,98.9,5791450097.0,80.0,,5791246833.0,102.0,46.2,,5791248403.0,233.0,5791246793.0,20.0,,,,,,,,,301.0,,,blocked,right_foot,regular_play,14.200352108310549,52.72661761909724,0.0,0.8579964789168946,0.4141486931211418,0.5674431995031004,0.5674431995031004,True,-1,False,0.011069464586690012
2826232295,412,15,1,42,30,52rvkys9wse9ip8a181ik4697,1,88.5,40.7,2025-07-08T19:43:07.594Z,2025-07-09T06:13:27Z,5791250105.0,80.0,,5791250109.0,154.0,,5791250115.0,102.0,46.8,5791451529.0,328.0,,5791250119.0,214.0,,5791250111.0,55.0,411,5791250121.0,146.0,95.4,5791250139.0,233.0,362,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,5791250063.0,20.0,5791249967.0,22.0,5791250123.0,147.0,45.8,5791451527.0,89.0,,,,,5791250117.0,103.0,3.8,5791251599.0,468.0,386,,5791250107.0,29.0,5791249971.0,56.0,Center,5791249969.0,17.0,,,,,,,,,on_target,right_foot,regular_play,14.789861392183496,38.962317478577106,1.0,0.852101386078165,0.5670853613491433,0.8109661628360091,0.8109661628360091,True,-1,False,0.014138835560386354
2826232353,416,15,1,43,18,52rvkys9wse9ip8a181ik4697,1,83.1,44.8,2025-07-08T19:43:54.826Z,2025-07-09T06:17:23Z,5791250753.0,103.0,19,5791250763.0,230.0,98.9,5791250749.0,78.0,,5791452091.0,328.0,,5791250287.0,56.0,Center,5791251481.0,17.0,,5791250757.0,458.0,,5791250701.0,20.0,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,5791250767.0,233.0,5791250705.0,82.0,5791250699.0,25.0,,5791250751.0,102.0,,366,,50.1,5791250765.0,231.0,49.3,5791250761.0,147.0,47.8,,5791250759.0,146.0,5791250755.0,215.0,,,,,,,,,92.8,,,blocked,right_foot,from_corner,17.681911661356082,17.102728969052375,0.0,0.8231808833864391,0.8099696781216403,0.6722632567910677,0.6722632567910677,False,-1,False,0.012462654708237103
2826232419,423,13,1,44,6,52rvkys9wse9ip8a181ik4697,1,94.0,51.9,2025-07-08T19:44:42.794Z,2025-07-09T06:19:45Z,5791250799.0,154.0,,5791250795.0,85.0,,5791250797.0,29.0,,5791250813.0,231.0,49.6,5791250805.0,102.0,53.1,5791250809.0,214.0,,5791250723.0,328.0,,5791250801.0,55.0,422,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,5791250811.0,230.0,5791452417.0,17.0,5791250719.0,15.0,,5791250645.0,22.0,,99.3,,,5791250807.0,103.0,55.6,5791250649.0,56.0,Center,,,,,,,,,,,,,,,,,missed,head,regular_play,6.2936475910238245,17.57125877832241,0.5,0.9370635240897618,0.8047637913519732,0.8162545470414966,0.8162545470414966,True,-1,False,0.008716912687776269
2826233249,488,15,2,47,18,52rvkys9wse9ip8a181ik4697,1,91.7,35.2,2025-07-08T20:06:00.340Z,2025-07-09T06:42:44Z,5791255449.0,55.0,486,5791255445.0,29.0,,5791255163.0,56.0,Center,5791255471.0,233.0,432,5791454667.0,78.0,,5791255465.0,231.0,47.5,5791255461.0,147.0,41.9,5791255459.0,146.0,95.8,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,5791255455.0,103.0,5791255321.0,20.0,5791255453.0,102.0,48.8,5791255463.0,230.0,,19,,99.0,5791255447.0,154.0,,5791255327.0,82.0,,,5791255457.0,100.0,5791255159.0,22.0,,5791255161.0,63.0,,,,,,,,,blocked,right_foot,regular_play,16.968500228364316,60.715820451456885,0.0,0.8303149977163569,0.32537977276159014,0.5297399309150198,0.5297399309150198,True,-1,False,0.00854818486883842
2826233269,438,15,2,47,37,3rnbwff9k3b56l8m83rpa3kij,1,89.5,31.2,2025-07-08T20:06:20.148Z,2025-07-09T06:44:00Z,5791255307.0,233.0,491,5791255255.0,63.0,,5791255257.0,56.0,Center,5791454787.0,154.0,,5791255301.0,146.0,98.9,5791255277.0,20.0,,5791255295.0,102.0,48.5,5791255291.0,55.0,437,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,5791255289.0,133.0,5791255285.0,78.0,5791255303.0,147.0,46.6,5791255287.0,29.0,,,,,5791255297.0,103.0,17.7,5791255275.0,23.0,,,,,,,,,,,,,,,,,,on_target,right_foot,fast_break,21.53346233191495,60.81617695105656,1.0,0.7846653766808505,0.32426470054381595,0.711145560835485,0.711145560835485,True,-1,False,0.006589359814397377
2826233341,452,15,2,49,4,3rnbwff9k3b56l8m83rpa3kij,1,77.7,37.6,2025-07-08T20:07:46.456Z,2025-07-09T06:51:14Z,5791255745.0,230.0,98.4,5791255741.0,146.0,79.7,5791255737.0,215.0,,5791455363.0,78.0,,5791255659.0,56.0,Center,5791255655.0,22.0,,5791255733.0,102.0,49.2,5791255755.0,233.0,503,evj0ml9adsu9p9nwxnmjvqdm2,N. Padilla-Bidas,5791455367.0,55.0,5791255723.0,82.0,5791255657.0,18.0,,5791255735.0,103.0,,451,,19,5791255747.0,231.0,49.5,5791255743.0,147.0,38.6,,5791255719.0,72.0,5791455365.0,29.0,,,,,,,,,,,,blocked,left_foot,regular_play,25.515681452785067,29.076414444241067,0.0,0.7448431854721493,0.6769287283973215,0.6010158927080561,0.6010158927080561,False,-1,False,0.006942059571108243
2826233527,526,16,2,51,41,52rvkys9wse9ip8a181ik4697,1,92.6,53.2,2025-07-08T20:10:23.618Z,2025-07-09T07:01:48Z,5791256849.0,76.0,,5791456231.0,395.0,99.0,5791256851.0,29.0,,5791256865.0,230.0,99.0,5791256861.0,103.0,5.7,5791256859.0,102.0,53.7,5791256855.0,55.0,525,5791256589.0,56.0,Center,yobsx8qzjrdt67z3vbzygd79,K. Asllani,5791256585.0,22.0,5791256635.0,15.0,5791256639.0,328.0,,5791256853.0,154.0,,,,,5791256863.0,214.0,,5791256645.0,375.0,51:40.896,,5791456233.0,396.0,5791256641.0,374.0,2025-07-08 21:10:23.134,5791256587.0,17.0,,5791256867.0,231.0,,,49.8,49.3,,goal,head,regular_play,8.062257748298556,23.38522105721376,1.2,0.9193774225170144,0.7401642104754027,0.9298002321494265,0.9298002321494265,True,-1,True,0.9949396403399934
2826234081,572,15,2,57,59,52rvkys9wse9ip8a181ik4697,1,87.5,59.9,2025-07-08T20:16:41.523Z,2025-07-09T07:18:24Z,5791259781.0,78.0,,5791456979.0,215.0,,5791259791.0,102.0,50.7,5791259799.0,230.0,96.9,5791259795.0,146.0,89.7,5791259797.0,147.0,58.3,5791259739.0,72.0,,5791259787.0,55.0,574,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,5791259803.0,233.0,5791259811.0,23.0,5791259535.0,17.0,,5791261523.0,468.0,,536,,541,5791259801.0,231.0,53.1,5791259783.0,29.0,,,5791259743.0,82.0,5791259537.0,56.0,Center,5791259793.0,103.0,19,,,,,,,,blocked,left_foot,fast_break,15.945532289641509,38.37922391768502,0.0,0.8405446771035849,0.5735641786923886,0.6082871244491506,0.6082871244491506,False,-1,False,0.008080057481281903
2826234221,592,15,2,60,4,52rvkys9wse9ip8a181ik4697,1,93.1,40.4,2025-07-08T20:18:46.497Z,2025-07-09T07:31:17Z,5791260373.0,20.0,,5791260351.0,56.0,Center,5791260393.0,81.0,,5791260403.0,102.0,47.4,5791260411.0,147.0,46.6,5791260349.0,17.0,,5791260415.0,233.0,542,5791260409.0,146.0,99.0,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,5791260405.0,103.0,5791260399.0,55.0,5791260395.0,29.0,,5791260397.0,154.0,,28.5,591,,5791260407.0,328.0,,5791260347.0,22.0,,,,,,,,,,,,,,,,,,on_target,right_foot,regular_play,11.822436297142822,54.29330859939709,1.0,0.8817756370285718,0.3967410155622545,0.7717325594801051,0.7717325594801051,True,-1,False,0.015086141754780291
2826234327,565,15,2,61,49,3rnbwff9k3b56l8m83rpa3kij,1,75.4,37.4,2025-07-08T20:20:32.214Z,2025-07-09T07:38:16Z,5791261043.0,29.0,,5791261057.0,147.0,40.4,5791261051.0,103.0,19,5791261055.0,146.0,81.4,5791261061.0,231.0,47.8,5791261059.0,230.0,97.7,5791260989.0,18.0,,5791261053.0,215.0,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,5791261063.0,233.0,5791260999.0,20.0,5791260991.0,56.0,Center,5791261041.0,78.0,,601,,,5791261045.0,55.0,564,5791261049.0,102.0,49.9,,5791261003.0,82.0,5791260987.0,22.0,,,,,,,,,,,,blocked,right_foot,regular_play,27.63910273507445,27.12130340415867,0.0,0.7236089726492555,0.698652184398237,0.5990392443791732,0.5990392443791732,False,-1,False,0.008203671262327251
2826234503,636,13,2,65,13,52rvkys9wse9ip8a181ik4697,1,92.3,47.2,2025-07-08T20:23:55.358Z,2025-07-09T07:48:10Z,5791262167.0,103.0,27.8,5791262157.0,29.0,,5791262123.0,15.0,,5791262155.0,73.0,,5791262161.0,55.0,634,5791262159.0,154.0,,5791262165.0,102.0,60.7,5791262169.0,230.0,99.9,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,5791262171.0,231.0,5791262079.0,17.0,5791262077.0,22.0,,5791262127.0,328.0,,49.8,,,5791262081.0,56.0,Center,,,,,,,,,,,,,,,,,,,,missed,head,regular_play,8.193289937503739,19.983106521899956,0.5,0.9180671006249626,0.7779654830900005,0.8006164851769851,0.8006164851769851,True,-1,False,0.008125876587367227
2826235325,738,16,2,76,51,52rvkys9wse9ip8a181ik4697,1,95.8,50.0,2025-07-08T20:35:34.068Z,2025-07-09T08:08:53Z,5791466997.0,396.0,51.3,5791267077.0,29.0,,5791267095.0,231.0,50,5791267091.0,136.0,,5791267087.0,103.0,15.2,5791266957.0,374.0,2025-07-08 21:35:33.803,5791266857.0,56.0,Center,5791267089.0,214.0,,3i4ljm3hqc6wg8s6l4onlagut,L. Hurtig,5791267085.0,102.0,5791267081.0,55.0,5791266949.0,25.0,,5791267079.0,154.0,,52.5,736,,5791267075.0,76.0,,5791466995.0,395.0,99.3,,5791266855.0,16.0,5791266951.0,15.0,,5791266961.0,375.0,76:51.565,5791266955.0,328.0,5791267093.0,230.0,,,99.4,goal,head,from_corner,4.200000000000003,0.0,1.2,0.958,1.0,1.0232,1.0232,True,-1,True,0.997838493341234
2826235451,751,13,2,79,4,52rvkys9wse9ip8a181ik4697,1,90.9,33.1,2025-07-08T20:37:46.619Z,2025-07-09T08:11:50Z,5791267697.0,231.0,47.7,5791267631.0,63.0,,5791267647.0,72.0,,5791267629.0,22.0,,5791267689.0,102.0,55.8,5791267685.0,55.0,750,5791267695.0,230.0,99.4,5791267691.0,103.0,58.3,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,5791267683.0,29.0,5791267693.0,215.0,5791268135.0,85.0,,5791267633.0,56.0,,,,Center,,,,,,,,,,,,,,,,,,,,,,,missed,left_foot,regular_play,19.194269978303417,61.69924423399364,0.5,0.8080573002169659,0.31445284184451516,0.6175587726401409,0.6175587726401409,False,-1,False,0.002993420539800459
2826235497,755,15,2,79,41,52rvkys9wse9ip8a181ik4697,1,91.4,40.9,2025-07-08T20:38:23.268Z,2025-07-09T08:12:48Z,5791268371.0,468.0,698,5791267969.0,103.0,6.3,5791267933.0,20.0,,5791267961.0,133.0,,5791267955.0,76.0,,5791267917.0,17.0,,5791267971.0,146.0,98.6,5791267915.0,22.0,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,5791267919.0,56.0,5791267957.0,29.0,5791267967.0,102.0,52.8,5791267973.0,147.0,,Center,,47.7,5791267963.0,55.0,753,5791468671.0,215.0,,,5791267977.0,233.0,,,,,,,,,,,689.0,,,on_target,right_foot,regular_play,12.520782723136758,46.61809453273748,1.0,0.8747921727686324,0.4820211718584725,0.7945232206649947,0.7945232206649947,False,-1,False,0.01782269660157549
2826235561,764,13,2,81,14,52rvkys9wse9ip8a181ik4697,1,85.3,52.1,2025-07-08T20:39:56.851Z,2025-07-09T08:16:16Z,5791268327.0,56.0,Center,5791268607.0,231.0,49.5,5791470267.0,391.0,,5791268601.0,146.0,95.9,5791268605.0,230.0,99.1,5791268583.0,153.0,,5791268325.0,17.0,,5791268593.0,103.0,5.6,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,5791268589.0,73.0,5791268603.0,147.0,5791268595.0,108.0,,5791268577.0,25.0,,,60.1,,5791268599.0,458.0,,5791268591.0,102.0,69.2,,5791268597.0,328.0,5791268579.0,72.0,,,,,,,,,,,,missed,left_foot,from_corner,14.8492424049175,8.130102354155984,0.5,0.851507575950825,0.9096655293982668,0.8135026891998101,0.8135026891998101,False,-1,False,0.006245255194458301
2826235841,732,15,2,85,25,3rnbwff9k3b56l8m83rpa3kij,1,80.8,40.3,2025-07-08T20:44:07.976Z,2025-07-09T08:28:22Z,5791269939.0,22.0,,5791270027.0,233.0,801,5791270013.0,102.0,51.4,5791270021.0,147.0,41.2,5791270025.0,231.0,47.7,5791269941.0,18.0,,5791269989.0,72.0,,5791270023.0,230.0,99.0,bu8v0k5g6raoi83rgzou0eh3o,M. Kokosz,5791270017.0,215.0,5791269993.0,82.0,5791269943.0,56.0,Center,5791270007.0,29.0,,,,,5791270005.0,78.0,,5791270009.0,55.0,731,,5791270015.0,103.0,5791270019.0,146.0,82.3,,,,,,,,19.0,,,blocked,left_foot,regular_play,21.51115989434322,26.80328589358925,0.0,0.7848884010565678,0.7021857122934527,0.6246110741106629,0.6246110741106629,False,-1,False,0.008654580237819766
2826236089,826,15,2,89,52,52rvkys9wse9ip8a181ik4697,1,77.5,45.2,2025-07-08T20:48:34.264Z,2025-07-09T08:32:31Z,5791271375.0,56.0,Center,5791271371.0,26.0,,5791271693.0,102.0,53.2,5791271611.0,20.0,,5791271695.0,103.0,14.6,5791271705.0,233.0,751,5791271699.0,146.0,99.0,5791271701.0,147.0,49.3,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,5791271691.0,76.0,5791271373.0,18.0,5791473389.0,113.0,,5791271697.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,on_target,right_foot,free_kick,23.00630348404541,12.042575142884976,1.0,0.7699369651595459,0.8661936095235003,0.8678328689208684,0.8678328689208684,False,-1,False,0.010802913739821967
2826236297,779,14,2,92,56,3rnbwff9k3b56l8m83rpa3kij,1,75.0,31.7,2025-07-08T20:51:39.052Z,2025-07-09T08:37:11Z,5791272553.0,18.0,,5791273073.0,230.0,99.1,5791273069.0,103.0,27.8,5791273067.0,102.0,55.2,5791273217.0,468.0,864,5791273027.0,72.0,,5791273625.0,215.0,,5791272555.0,56.0,Center,bu8v0k5g6raoi83rgzou0eh3o,M. Kokosz,5791272551.0,22.0,5791273071.0,458.0,5791273733.0,73.0,,5791273075.0,231.0,,,,48.9,,,,,,,,,,,,,,,,,,,,,,,post,left_foot,regular_play,30.982091601439695,36.204127720841555,0.7,0.690179083985603,0.5977319142128716,0.6953912078581027,0.6953912078581027,False,-1,False,0.03363429493295248
